_id,word1,word2
7195,የለም,Lakki -  No (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7196,የላቀ,Olaanaa -  Advanced (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7197,የመጣ,Alaagamee -  Imported (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7198,የሚበጅ,Maamilaawaa -  Customizable (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7199,የሚታይ,Argaa -  Visual (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7200,የሚታይ,Mul’ataa -  Visible (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7201,የቀለምማህደር,Danaa Halluu -  Color Profile (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7202,የበራ,Banaa -  On (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7203,የቦዘነ,Hinjirree -  Unavailable (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7204,የተለመደ,Baratamoo -  Normal (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7205,የተለየ,Quxaala (Qixaa Ala) -  Exception (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7206,የተመረጠ,Filannoo -  Selection (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7207,የተመረጠ,Filatame -  Checked (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7208,የተሳሳተ,Dogoggora -  Incorrect (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7209,የተሳሳተ,Fashala -  Invalid (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7210,የተነበበ,Akka Dubbifametti Mallattoo Itti Godhi -  Mark As Read (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7211,የተጠናቀቀ,Guutuu -  Complete (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7212,የነከሰ,Hudhame -  Jammed (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7213,የአሁን,Ammee -  Current (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7214,የአካባቢ,Gitoo Biyyaa -  Locale (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7215,የኮርፖሬሽን,Xindoo -  Corporate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7216,የጠፋ,Dhaamaa -  Off (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7217,የጭንኮምፒውተር,Koompitara Kooyaa -  Notebook Computer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7218,ያልተመረጠ,Hadoodaa -  Inactive (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7219,ያልተነበበ,Akka Hindubbifamnetti Mallattoo Itti Godhi -  Mark As Unread (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7220,ያልተጣጣመ,Waldhabiinsa -  Incompatible (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7221,ያዝ,Turi -  Hold (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7222,ይሁን,Tole -  Ok (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7223,ይዘቶች,Qabeentoota -  Contents (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7224,ደምር,Ida’a -  Sum (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7225,ደረሳ,Barreessuu -  Authoring (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7226,ደረጃ,Ejjatoo -  Step (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7227,ደረጃ,Sadarkaa -  Level (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7228,ደራሲ,Barreessaa -  Author (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7229,ደራርብ,Walirra -  Overlap (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7230,ደርድር,Fooyi -  Sort (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7231,ደርድር,Qindeessi -  Arrange (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7232,ደብቅ,Dhoksi -  Hide (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7233,ደብቅ,Haguuguu -  Mask (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7234,ደብዛዛ,Mattee -  Matte (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7235,ደብዳቤ,Ergannoo -  Mail (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7236,ደንብ,Seera -  Rule (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7237,ደወል,Bilbila -  Bell (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7238,ደዋይ,Bilbilaa -  Dialer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7239,ደውል,Bilaanquu(Qunnamtii Bibilaa) -  Dial Up (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7240,ደውል,Bilbili -  Dial (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7241,ደጀን,Duubxumura -  Backend (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7242,ዱካ,Faana -  Track (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7243,ዱካ,Xurree -  Path (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7244,ዲስክ,Baxxee -  Disc (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7245,ዲስክ,Baxxee -  Disk (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7246,ዲቲዲ,Dtd -  Dtd (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7247,ዲኤልኤል,Dll -  Dll (Dynamic Link Library) (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7248,ዲያመንድትረን,Di’amonditroonii -  Diamondtron (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7249,ዲጅታል,Lakqurxaawaa -  Digital (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7250,ዲጋውስ,Degga’us -  Degauss (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7251,ዲፒኤ,Dpa -  Dpa (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7252,ዲቪዲ,Dvd -  Dvd (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7253,ዳሰሳ,Naanna’insa -  Navigation (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7254,ዳስስ,Naanna’i -  Navigate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7255,ዳራ,Duubbee -  Background (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7256,ዳራቀለም,Halluu Duubbee -  Background Color (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7257,ዴስክቶፕ,Minjaala’aa -  Desktop (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7258,ድኅረግንድ,Dursoo -  Suffix (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7259,ድምር,Ida’ama -  Total (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7260,ድምፅ,Sagalee -  Sound (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7261,ድረስ,Gahi -  Access (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7262,ድረገጽ,Fuula Saphaphuu -  Web Page (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7263,ድረገፅ,Iddoola -  Site (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7264,ድር,Saphaphuu -  Web (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7265,ድርድር,Waraantoo -  Array (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7266,ድብቅ,Dhokataa -  Hidden (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7267,ድንበር,Daangaa -  Boundary (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7268,ድገም,Irra Deebi’i -  Repeat (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7269,ድግ,Baandii -  Band (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7270,ድግግሞሽ,Ammamtaa -  Frequency (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7271,ድግግሞሽ,Irra Deebii -  Repetition (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7272,ድፋት,Arfii Hoxxee -  Caret (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7273,ዶናት,Gurma -  Doughnut (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7274,ጀማሪ,Bartuu -  Beginner (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7275,ጀምር,Eegali -  Start (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7276,ጀምር,Jalqabi -  Launch (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7277,ገለጣ,Ibsa -  Description (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7278,ገላጭ,Addeessaa -  Descriptor (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7279,ገልብጥ,Garagalchi -  Invert (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7280,ገር,Laafaa -  Soft (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7281,ገበታ,Taattoo -  Chart (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7282,ገባሪ,Ka’aa -  Active (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7283,ገብ,Galumsa -  Indent (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7284,ገንቢ,Dagaagsaa -  Developer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7285,ገንቢ,Ijaaraa -  Builder (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7286,ገንባ,Ijaari -  Build (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7287,ገዳቢ,Daangessaa -  Delimiter (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7288,ገፅ,Fuula -  Page (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7289,ገጽታ,Dhamsa -  Theme (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7290,ገጽታ,Irrata -  Surface (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7291,ጉላት,Faaran Guddisuu -  Zoom In (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7292,ጉረድ,Hallaguu -  Truncate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7293,ጉብኝት,Imaluu -  Visit (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7294,ጉዳዩ,Dhimma -  Subject (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7295,ጉድኝት,Firoomina -  Association (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7296,ጊዜያዊ,Ammaafii -  Temporary (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7297,ጌጥሽልም,Saxaatoo Golgolaa’aa -  Watermark (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7298,ግለጽ,Ibsi -  Explain (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7299,ግልባጭ,Fakkaattii -  Replica (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7300,ግልጋሎት,Tajaajila -  Service (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7301,ግልጽ,Ifaa -  Transparent (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7302,ግልፅ,Ifaa -  Clear (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7303,ግስ,Gochina -  Verb (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7304,ግራ,Bitaa -  Left (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7305,ግራፍ,Caatoo -  Graph (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7306,ግርጌ,Jala -  Bottom (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7307,ግርጌ,Jalaantoo -  Footer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7308,ግርጥነት,Saxxiillaa -  Grayscale (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7309,ግባ,Seeni -  Log On (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7310,ግባ,Seeni -  Login (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7311,ግታ,Qurxi -  Break (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7312,ግት,Qurxiinsa -  Break (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7313,ግንብ,Ijaarsa -  Build (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7314,ግንኙነት,Quunnamtii -  Relation (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7315,ግድብ,Daangeffame -  Delimited (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7316,ግጥምታ,Ariitii -  Snap (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7317,ግጭት,Kiphiinsa -  Collision (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7318,ግጭት,Waldhaba -  Conflict (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7319,ጎራ,Qayee -  Domain (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7320,ጎብኝ,Imali -  Visit (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7321,ጎትት,Harkisuu -  Drag (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7322,ጎኖች,Moggaalee -  Sides (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7323,ጠመዳ,Kiyyalluu (Kiyya+Halluu) -  Trap (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7324,ጠቁም,Akeeki -  Point (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7325,ጠቃሚነት,Barbaachisummaa -  Importance (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7326,ጠቅላላ,Waliigala -  General (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7327,ጠቋሚ,Qaree -  Cursor (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7328,ጠቋሚ,Qaree -  Pointer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7329,ጠብቅ,Eeguu -  Protect (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7330,ጠብቅ,Turi -  Wait (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7331,ጠጋኝ,Erbaa -  Patch (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7332,ጠግን,Suphi -  Fix (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7333,ጠግን,Suphi -  Repair (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7334,ጥላ,Dimimmisa -  Ghost (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7335,ጥላጣል,Gaaddisa Dugduubaa -  Drop Shadow (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7336,ጥልቀት,Liixxaa -  Depth (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7337,ጥምር,Garee -  Block (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7338,ጥምዝ,Qonyoo -  Curve (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7339,ጥሪ,Bilbila -  Call (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7340,ጥራ,Bilbili -  Call (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7341,ጥራት,Qulqullina -  Resolution (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7342,ጥቁር,Gurraacha -  Black (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7343,ጥቅሎች,Qarqabaalee -  Packages (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7344,ጥበቃ,Hayyisa -  Protection (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7345,ጥበቃ,Ittisa -  Security (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7346,ጥበብ,Faayoo -  Art (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7347,ጥብቅ,Jabaa -  Strict (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7348,ጥብጣብ,Haada -  Ribbon (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7349,ጥያቄ,Gaafataa -  Query (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7350,ጨለማ,Dukkana -  Dark (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7351,ጨምር,Miiltessi -  Append (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7352,ጨርስ,Xumuri -  End (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7353,ጨርስ,Xumuri -  Finish (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7354,ጨዋታ,Tapha -  Game (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7355,ጨዋታ,Tapha -  Play (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7356,ጫን,Ijaari -  Install (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7357,ጫን,Qindeessi -  Setup (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7358,ጫኚ,Ijaaraa -  Installer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7359,ጫጫታ,Waca -  Noise (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7360,ጭማሪ,Dabaltii -  Supplemental (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7361,ጭምብል,Haguuggee -  Mask (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7362,ጲጵ,Phiiph -  Beep (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7363,ፀረቫይረስ,Farra Qinqaanii -  Antivirus (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7364,ጻፍ,Barreessi -  Write (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7365,ጽሁፍ,Barruu -  Text (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7366,ፈለግ,Karaa -  Route (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7367,ፈልግ,Barbaadi -  Find (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7368,ፈልግ,Barbaadi -  Look Up (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7369,ፈልግ,Barbaadi -  Search (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7370,ፈርጅ,Akaakuu -  Category (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7371,ፈርጋሚ,Saganteessaa -  Programmer (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7372,ፈቀዳ,Mirgeessuu -  Authorization (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7373,ፈቃዶች,Hayyama -  Permissions (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7374,ፈትሽ,Basdaduu -  Test (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7375,ፈጣሪ,Uumaa -  Creator (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7376,ፈጣን,Saffisaa -  Fast (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7377,ፊርማ,Mallattoo -  Signature (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7378,ፊት,Fuuldura -  Front (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7379,ፊኛ,Afuuffee -  Balloon (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7380,ፊደላዊ,Qubaayaa -  Alphabetic (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7381,ፋክስ,Faaksii -  Fax (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7382,ፋይል,Faayilii -  File (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7383,ፍሰት,Yaa’insa -  Flow (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7384,ፍርግም,Sagantaa -  Program (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7385,ፍርግርግ,Tarsaa -  Grid (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7386,ፍቀድ,Hayyami -  Allow (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7387,ፍታ,Iccitii Diigi -  Decrypt (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7388,ፍጠር,Uumi -  Create (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7389,ፍጥነት,Saffiisa -  Rate (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7390,ፍጥነት,Saffisa -  Speed (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7391,ፎርክ,Qoorbii -  Fork (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7392,ፒራሚድ,Sadakara -  Pyramid (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
7393,ፕሮቶኮል,Aaloo -  Protocol (ICT የኮምፒውተር ቃላት - ICT Jechoota Kompitara)
